problemName,problemType,numCustomers,UAVspeed,UAVendurance,numTrucks,numUAVs,solverType,heuristicSwitch,timeLimit,numNodesExplored,LPrelaxationBound,lowerBound,objVal,isOptimal,runTime,numTruckCust,numUAVcust,initialHeuristicSoln,finalBnBlowerBound,finalBnBobjVal,finalBnBrunTime,finalBnBnumTruckCust,finalBnBnumUAVcust
gr120_0_80,large,120,2.000000,-,3,6,BNP,0,3600,1,434.661,inf,696,0,2400.05,66,54,696,590.824,590.856,54.408,71,49


BNP SOLUTION:

Truck tours:
0,96,55,36,84,6,89,112,110,48,102,101,114,73,37,67,83,39,57,80,119,65,7,121
0,16,32,30,31,66,117,43,68,91,58,79,108,33,52,25,19,85,94,15,59,1,76,29,61,105,121
0,100,69,51,115,21,109,64,88,12,97,95,77,53,93,2,82,11,23,38,121

UAV tours:
72,103,60,98,47,78,20,27,63
40,74,9,28,75,3,90,113,35
56,87,42,14,17,49,111,18,13
41,116,44,50,24,86,81,5,62
34,26,45,71,92,54,107,106,99
4,70,8,120,46,118,22,104,10


BNB SOLUTION:

Truck tours:
0,4,48,110,112,89,55,90,96,24,16,61,29,30,32,120,92,28,45,78,94,81,31,66,22,86,14,87,72,121
0,56,41,98,50,46,107,113,69,65,68,91,58,79,43,108,100,33,52,25,19,117,85,18,75,44,121
0,38,119,101,102,3,80,27,5,63,77,95,64,53,82,9,23,103,7,121

UAV tours:
13,34,49,57,99,114,115,118
11,15,40,51,54,59,67,73,111
8,10,20,21,60,62,83,116
6,26,36,37,74,84,88,93
2,39,42,70,97,104,105,106
1,12,17,35,47,71,76,109
