problemName,problemType,numCustomers,UAVspeed,UAVendurance,numTrucks,numUAVs,solverType,heuristicSwitch,timeLimit,numNodesExplored,LPrelaxationBound,lowerBound,objVal,isOptimal,runTime,numTruckCust,numUAVcust,initialHeuristicSoln,finalBnBlowerBound,finalBnBobjVal,finalBnBrunTime,finalBnBnumTruckCust,finalBnBnumUAVcust
20140813T125001,small,20,-,30.000000,1,6,BNP,1,1800,1,137.854,inf,137.854,0,0.013,13,7,137.854,-,-,-,-,-


BNP SOLUTION:

Truck tours:
0,20,10,18,15,16,9,7,19,2,3,11,1,12,21

UAV tours:
13,6
8
4
14
5
17
