problemName,problemType,numCustomers,UAVspeed,UAVendurance,numTrucks,numUAVs,solverType,heuristicSwitch,timeLimit,numNodesExplored,LPrelaxationBound,lowerBound,objVal,isOptimal,runTime,numTruckCust,numUAVcust,initialHeuristicSoln,finalBnBlowerBound,finalBnBobjVal,finalBnBrunTime,finalBnBnumTruckCust,finalBnBnumUAVcust
att48_0_80,large,48,2.000000,-,2,2,DFJ,-,3600,-,10188.3,13587,18206,0,3600.05,31,17,-,-,-,-,-,-


DFJ SOLUTION:

Truck tours:
0,11,15,33,43,17,27,19,37,6,28,7,18,44,31,38,9,1,8,16,22,34,49
0,32,48,2,26,4,35,45,24,25,39,49

UAV tours:
20,21,23,30,40,42,46,47
3,5,10,12,13,14,29,36,41
