problemName,problemType,numCustomers,UAVspeed,UAVendurance,numTrucks,numUAVs,solverType,heuristicSwitch,timeLimit,numNodesExplored,LPrelaxationBound,lowerBound,objVal,isOptimal,runTime,numTruckCust,numUAVcust,initialHeuristicSoln,finalBnBlowerBound,finalBnBobjVal,finalBnBrunTime,finalBnBnumTruckCust,finalBnBnumUAVcust
att48_0_80,large,48,2.000000,-,1,4,BNP,0,3600,1,28610,inf,32576,0,2400.09,12,36,32576,28610,28610,0.201,15,33


BNP SOLUTION:

Truck tours:
0,45,35,4,26,10,2,16,8,17,48,32,39,49

UAV tours:
25,5,11,42,15,46,36,7,6
13,23,29,20,33,1,31,28,27
14,47,3,24,22,9,44,30,37
21,34,12,40,41,38,18,43,19


BNB SOLUTION:

Truck tours:
0,48,35,45,4,26,2,41,16,8,38,18,17,27,28,32,49

UAV tours:
14,15,20,23,24,25,29,33,34,36,43,46,47
5,6,7,13,19,31,37,42
11,30,44
1,3,9,10,12,21,22,39,40
