problemName,problemType,numCustomers,UAVspeed,UAVendurance,numTrucks,numUAVs,solverType,heuristicSwitch,timeLimit,numNodesExplored,LPrelaxationBound,lowerBound,objVal,isOptimal,runTime,numTruckCust,numUAVcust,initialHeuristicSoln,finalBnBlowerBound,finalBnBobjVal,finalBnBrunTime,finalBnBnumTruckCust,finalBnBnumUAVcust
20140813T125039,small,20,-,30.000000,2,2,BNP,0,1800,1,89.4047,inf,101.312,0,1200.04,16,4,101.312,89.9426,89.9426,0.046,15,6


BNP SOLUTION:

Truck tours:
0,4,8,7,16,18,3,12,17,2,13,19,15,5,9,21
0,10,1,21

UAV tours:
6,20
14,11


BNB SOLUTION:

Truck tours:
0,6,10,8,4,21
0,14,15,19,13,2,17,18,16,3,12,5,21

UAV tours:
7,9,11
1,14,20
