problemName,problemType,numCustomers,UAVspeed,UAVendurance,numTrucks,numUAVs,solverType,heuristicSwitch,timeLimit,numNodesExplored,LPrelaxationBound,lowerBound,objVal,isOptimal,runTime,numTruckCust,numUAVcust,initialHeuristicSoln,finalBnBlowerBound,finalBnBobjVal,finalBnBrunTime,finalBnBnumTruckCust,finalBnBnumUAVcust
20140813T125136,small,20,-,30.000000,1,6,BNP,0,1800,1,83.3869,inf,83.3869,0,1200.12,11,9,83.3869,83.3869,83.3869,0.003,11,9


BNP SOLUTION:

Truck tours:
0,3,7,1,20,16,15,4,8,10,14,6,21

UAV tours:
13,12
2,5
17,19
11
9
18


BNB SOLUTION:

Truck tours:
0,3,7,1,20,16,15,4,8,10,14,6,21

UAV tours:
5,11,18
2
9,12,13
17
19
