problemName,problemType,numCustomers,UAVspeed,UAVendurance,numTrucks,numUAVs,solverType,heuristicSwitch,timeLimit,numNodesExplored,LPrelaxationBound,lowerBound,objVal,isOptimal,runTime,numTruckCust,numUAVcust,initialHeuristicSoln,finalBnBlowerBound,finalBnBobjVal,finalBnBrunTime,finalBnBnumTruckCust,finalBnBnumUAVcust
20140813T125136,small,20,-,30.000000,1,4,DFJ,-,1800,-,36.4475,83.3869,83.3869,1,4.893,11,9,-,-,-,-,-,-


DFJ SOLUTION:

Truck tours:
0,14,10,8,4,15,16,20,1,7,11,6,21

UAV tours:
12,18
13,19
2,3
5,9,17
