"problemName","problemType","numCustomers","UAVspeed","UAVendurance","numTrucks","numUAVs","solverType","heuristicSwitch","timeLimit","initialHeuristicSoln","isOptimal","objVal","numTruckCust","numUAVcust","runTime"
"20140813T111733","small",10,NA,30,3,2,"BNP",1,1800,78.207,0,70.207,7,3,0.005
"20140813T111733","small",10,NA,30,3,4,"DFJ",NA,1800,NA,1,70.207,10,0,10.836
"20140813T111733","small",10,NA,30,3,4,"BNP",0,1800,78.207,1,70.207,8,2,0.62
"20140813T111733","small",10,NA,30,3,4,"BNP",1,1800,78.207,0,70.207,8,2,0.011
"20140813T111733","small",10,NA,30,3,6,"DFJ",NA,1800,NA,1,70.207,8,2,7.645
"20140813T111733","small",10,NA,30,3,6,"BNP",0,1800,78.207,1,70.207,8,2,0.852
"20140813T111733","small",10,NA,30,3,6,"BNP",1,1800,78.207,0,70.207,8,2,0.011
"20140813T111735","small",10,NA,30,1,2,"DFJ",NA,1800,NA,1,77.8939,8,2,0.039
"20140813T111735","small",10,NA,30,1,2,"BNP",0,1800,99.175,1,77.8939,8,2,0.19
"20140813T111735","small",10,NA,30,1,2,"BNP",1,1800,99.175,0,77.8939,8,2,0.006
"20140813T111735","small",10,NA,30,1,4,"DFJ",NA,1800,NA,1,77.8939,8,2,0.036
"20140813T111735","small",10,NA,30,1,4,"BNP",0,1800,77.8939,1,77.8939,7,3,0.24
"20140813T111735","small",10,NA,30,1,4,"BNP",1,1800,77.8939,0,77.8939,7,3,0.003
"20140813T111735","small",10,NA,30,1,6,"DFJ",NA,1800,NA,1,77.8939,8,2,0.037
"20140813T111735","small",10,NA,30,1,6,"BNP",0,1800,77.8939,1,77.8939,7,3,0.196
"20140813T111735","small",10,NA,30,1,6,"BNP",1,1800,77.8939,0,77.8939,7,3,0.004
"20140813T111735","small",10,NA,30,2,2,"DFJ",NA,1800,NA,1,72.1339,8,2,2.075
"20140813T111735","small",10,NA,30,2,2,"BNP",0,1800,77.8939,1,72.1339,7,3,51.439
"20140813T111735","small",10,NA,30,2,2,"BNP",1,1800,77.8939,0,72.1339,6,4,0.055
"20140813T111735","small",10,NA,30,2,4,"DFJ",NA,1800,NA,1,72.1339,7,3,1.629
"20140813T111735","small",10,NA,30,2,4,"BNP",0,1800,77.4139,1,72.1339,6,4,54.703
"20140813T111735","small",10,NA,30,2,4,"BNP",1,1800,77.4139,0,72.1339,6,4,0.079
"20140813T111735","small",10,NA,30,2,6,"DFJ",NA,1800,NA,1,72.1339,9,1,1.524
"20140813T111735","small",10,NA,30,2,6,"BNP",0,1800,77.4139,1,72.1339,7,3,31.478
"20140813T111735","small",10,NA,30,2,6,"BNP",1,1800,77.4139,0,72.1339,7,3,0.056
"20140813T111735","small",10,NA,30,3,2,"DFJ",NA,1800,NA,1,68.7955,8,2,8.517
"20140813T111735","small",10,NA,30,3,2,"BNP",0,1800,77.4139,1,68.7955,8,2,0.841
"20140813T111735","small",10,NA,30,3,2,"BNP",1,1800,77.4139,0,68.7955,8,2,0.007
"20140813T111735","small",10,NA,30,3,4,"DFJ",NA,1800,NA,1,68.7955,9,1,6.282
"20140813T111735","small",10,NA,30,3,4,"BNP",0,1800,73.0939,1,68.7955,6,4,0.804
"20140813T111735","small",10,NA,30,3,4,"BNP",1,1800,73.0939,0,68.7955,6,4,0.006
"20140813T111735","small",10,NA,30,3,6,"DFJ",NA,1800,NA,1,68.7955,9,1,7.721
"20140813T111735","small",10,NA,30,3,6,"BNP",0,1800,73.0939,1,68.7955,7,3,0.851
"20140813T111735","small",10,NA,30,3,6,"BNP",1,1800,73.0939,0,68.7955,7,3,0.008
"20140813T111807","small",10,NA,30,1,2,"DFJ",NA,1800,NA,1,133.745,7,3,0.089
"20140813T111807","small",10,NA,30,1,2,"BNP",0,1800,133.745,1,133.745,7,3,1.579
"20140813T111807","small",10,NA,30,1,2,"BNP",1,1800,133.745,0,133.745,7,3,0.003
"20140813T111807","small",10,NA,30,1,4,"DFJ",NA,1800,NA,1,133.745,7,3,0.06
"20140813T111807","small",10,NA,30,1,4,"BNP",0,1800,133.745,1,133.745,7,3,1.025
"20140813T111807","small",10,NA,30,1,4,"BNP",1,1800,133.745,0,133.745,7,3,0.005
"20140813T111807","small",10,NA,30,1,6,"DFJ",NA,1800,NA,1,133.745,7,3,0.072
"20140813T111807","small",10,NA,30,1,6,"BNP",0,1800,133.745,1,133.745,7,3,0.454
"20140813T111807","small",10,NA,30,1,6,"BNP",1,1800,133.745,0,133.745,7,3,0.003
"20140813T111807","small",10,NA,30,2,2,"DFJ",NA,1800,NA,1,101.272,9,1,2.148
"20140813T111807","small",10,NA,30,2,2,"BNP",0,1800,101.272,1,101.272,8,2,0.486
"20140813T111807","small",10,NA,30,2,2,"BNP",1,1800,101.272,0,101.272,8,2,0.003
"20140813T111807","small",10,NA,30,2,4,"DFJ",NA,1800,NA,1,101.272,8,2,2.071
"20140813T111807","small",10,NA,30,2,4,"BNP",0,1800,101.272,1,101.272,6,4,0.363
"20140813T111807","small",10,NA,30,2,4,"BNP",1,1800,101.272,0,101.272,6,4,0.003
"20140813T111807","small",10,NA,30,2,6,"DFJ",NA,1800,NA,1,101.272,8,2,2.526
"20140813T111807","small",10,NA,30,2,6,"BNP",0,1800,101.272,1,101.272,6,4,0.453
"20140813T111807","small",10,NA,30,2,6,"BNP",1,1800,101.272,0,101.272,6,4,0.003
"20140813T111807","small",10,NA,30,3,2,"DFJ",NA,1800,NA,1,99.8318,9,1,1.69
"20140813T111807","small",10,NA,30,3,2,"BNP",0,1800,99.8318,1,99.8318,8,2,0.104
"20140813T111807","small",10,NA,30,3,2,"BNP",1,1800,99.8318,0,99.8318,8,2,0.003
"20140813T111807","small",10,NA,30,3,4,"DFJ",NA,1800,NA,1,99.8318,9,1,1.968
"20140813T111807","small",10,NA,30,3,4,"BNP",0,1800,99.8318,1,99.8318,6,4,0.095
"20140813T111807","small",10,NA,30,3,4,"BNP",1,1800,99.8318,0,99.8318,6,4,0.002
"20140813T111807","small",10,NA,30,3,6,"DFJ",NA,1800,NA,1,99.8318,10,0,2.518
"20140813T111807","small",10,NA,30,3,6,"BNP",0,1800,99.8318,1,99.8318,6,4,0.084
"20140813T111807","small",10,NA,30,3,6,"BNP",1,1800,99.8318,0,99.8318,6,4,0.002
"20140813T111813","small",10,NA,30,1,2,"DFJ",NA,1800,NA,1,102.202,6,4,0.06
"20140813T111813","small",10,NA,30,1,2,"BNP",0,1800,105.082,1,102.202,6,4,0.257
"20140813T111813","small",10,NA,30,1,2,"BNP",1,1800,105.082,0,103.726,8,2,0.003
"20140813T111813","small",10,NA,30,1,4,"DFJ",NA,1800,NA,1,102.202,6,4,0.097
"20140813T111813","small",10,NA,30,1,4,"BNP",0,1800,105.082,1,102.202,6,4,0.232
"20140813T111813","small",10,NA,30,1,4,"BNP",1,1800,105.082,0,103.726,8,3,0.003
"20140813T111813","small",10,NA,30,1,6,"DFJ",NA,1800,NA,1,102.202,6,4,0.098
"20140813T111813","small",10,NA,30,1,6,"BNP",0,1800,102.202,1,102.202,5,5,0.315
"20140813T111813","small",10,NA,30,1,6,"BNP",1,1800,102.202,0,102.202,5,5,0.004
"20140813T111813","small",10,NA,30,2,2,"DFJ",NA,1800,NA,1,71.5304,6,4,1.077
"20140813T111813","small",10,NA,30,2,2,"BNP",0,1800,79.9685,1,71.5304,5,5,18.036
"20140813T111813","small",10,NA,30,2,2,"BNP",1,1800,79.9685,0,71.5304,7,3,0.031
"20140813T111813","small",10,NA,30,2,4,"DFJ",NA,1800,NA,1,71.5304,8,2,0.657
"20140813T111813","small",10,NA,30,2,4,"BNP",0,1800,71.5304,1,71.5304,6,4,22.979
"20140813T111813","small",10,NA,30,2,4,"BNP",1,1800,71.5304,0,71.5304,6,4,0.041
"20140813T111813","small",10,NA,30,2,6,"DFJ",NA,1800,NA,1,71.5304,6,4,1.677
"20140813T111813","small",10,NA,30,2,6,"BNP",0,1800,71.5304,1,71.5304,5,5,15.167
"20140813T111813","small",10,NA,30,2,6,"BNP",1,1800,71.5304,0,71.5304,5,5,0.019
"20140813T111813","small",10,NA,30,3,2,"DFJ",NA,1800,NA,1,53.3154,9,1,2.048
"20140813T111813","small",10,NA,30,3,2,"BNP",0,1800,71.0741,1,53.3154,6,4,441.323
"20140813T111813","small",10,NA,30,3,2,"BNP",1,1800,71.0741,0,53.3154,6,4,1.719
"20140813T111813","small",10,NA,30,3,4,"DFJ",NA,1800,NA,1,53.3154,7,3,0.812
"20140813T111813","small",10,NA,30,3,4,"BNP",0,1800,53.3154,1,53.3154,6,4,263.083
"20140813T111813","small",10,NA,30,3,4,"BNP",1,1800,53.3154,0,53.3154,6,4,0.927
"20140813T111813","small",10,NA,30,3,6,"DFJ",NA,1800,NA,1,53.3154,6,4,1.835
"20140813T111813","small",10,NA,30,3,6,"BNP",0,1800,53.3154,1,53.3154,5,5,301.686
"20140813T111813","small",10,NA,30,3,6,"BNP",1,1800,53.3154,0,53.3154,5,5,0.598
"20140813T111817","small",10,NA,30,1,2,"DFJ",NA,1800,NA,1,86.7991,6,4,0.096
"20140813T111817","small",10,NA,30,1,2,"BNP",0,1800,86.7991,1,86.7991,5,5,0.325
"20140813T111817","small",10,NA,30,1,2,"BNP",1,1800,86.7991,0,86.7991,5,5,0.004
"20140813T111817","small",10,NA,30,1,4,"DFJ",NA,1800,NA,1,86.7991,5,5,0.12
"20140813T111817","small",10,NA,30,1,4,"BNP",0,1800,86.7991,1,86.7991,5,5,0.244
"20140813T111817","small",10,NA,30,1,4,"BNP",1,1800,86.7991,0,86.7991,5,5,0.004
"20140813T111817","small",10,NA,30,1,6,"DFJ",NA,1800,NA,1,86.7991,6,4,0.098
"20140813T111817","small",10,NA,30,1,6,"BNP",0,1800,86.7991,1,86.7991,4,6,0.17
"20140813T111817","small",10,NA,30,1,6,"BNP",1,1800,86.7991,0,86.7991,4,6,0.004
"20140813T111817","small",10,NA,30,2,2,"DFJ",NA,1800,NA,1,63.3668,6,4,1.711
"20140813T111817","small",10,NA,30,2,2,"BNP",0,1800,63.3668,1,63.3668,7,3,0.26
"20140813T111817","small",10,NA,30,2,2,"BNP",1,1800,63.3668,0,63.3668,7,3,0.003
"20140813T111817","small",10,NA,30,2,4,"DFJ",NA,1800,NA,1,63.3668,6,4,0.837
"20140813T111817","small",10,NA,30,2,4,"BNP",0,1800,63.3668,1,63.3668,6,4,0.305
"20140813T111817","small",10,NA,30,2,4,"BNP",1,1800,63.3668,0,63.3668,6,4,0.003
"20140813T111817","small",10,NA,30,2,6,"DFJ",NA,1800,NA,1,63.3668,6,4,1.377
"20140813T111817","small",10,NA,30,2,6,"BNP",0,1800,63.3668,1,63.3668,4,6,0.247
"20140813T111817","small",10,NA,30,2,6,"BNP",1,1800,63.3668,0,63.3668,4,6,0.007
"20140813T111817","small",10,NA,30,3,2,"DFJ",NA,1800,NA,1,58.0179,7,3,15.79
"20140813T111817","small",10,NA,30,3,2,"BNP",0,1800,58.0179,1,58.0179,8,2,0.211
"20140813T111817","small",10,NA,30,3,2,"BNP",1,1800,58.0179,0,58.0179,8,2,0.003
"20140813T111817","small",10,NA,30,3,4,"DFJ",NA,1800,NA,1,58.0179,7,3,16.539
"20140813T111817","small",10,NA,30,3,4,"BNP",0,1800,58.0179,1,58.0179,6,4,0.133
"20140813T111817","small",10,NA,30,3,4,"BNP",1,1800,58.0179,0,58.0179,6,4,0.002
"20140813T111817","small",10,NA,30,3,6,"DFJ",NA,1800,NA,1,58.0179,9,1,12.262
"20140813T111817","small",10,NA,30,3,6,"BNP",0,1800,58.0179,1,58.0179,4,6,0.137
"20140813T111817","small",10,NA,30,3,6,"BNP",1,1800,58.0179,0,58.0179,4,6,0.002
"20140813T111830","small",10,NA,30,1,2,"DFJ",NA,1800,NA,1,85.1197,5,5,0.112
"20140813T111830","small",10,NA,30,1,2,"BNP",0,1800,85.2797,1,85.1197,6,4,1.212
"20140813T111830","small",10,NA,30,1,2,"BNP",1,1800,85.2797,0,85.2797,6,4,0.003
"20140813T111830","small",10,NA,30,1,4,"DFJ",NA,1800,NA,1,85.1197,6,4,0.084
"20140813T111830","small",10,NA,30,1,4,"BNP",0,1800,85.2797,1,85.1197,6,4,0.369
"20140813T111830","small",10,NA,30,1,4,"BNP",1,1800,85.2797,0,85.1197,6,4,0.004
"20140813T111830","small",10,NA,30,1,6,"DFJ",NA,1800,NA,1,85.1197,5,5,0.087
"20140813T111830","small",10,NA,30,1,6,"BNP",0,1800,85.1197,1,85.1197,5,5,0.236
"20140813T111830","small",10,NA,30,1,6,"BNP",1,1800,85.1197,0,85.1197,5,5,0.004
"20140813T111830","small",10,NA,30,2,2,"DFJ",NA,1800,NA,1,57.0363,6,4,0.849
"20140813T111830","small",10,NA,30,2,2,"BNP",0,1800,58.8716,1,57.0363,9,3,0.255
"20140813T111830","small",10,NA,30,2,2,"BNP",1,1800,58.8716,0,57.0363,9,3,0.005
"20140813T111830","small",10,NA,30,2,4,"DFJ",NA,1800,NA,1,57.0363,6,4,0.736
"20140813T111830","small",10,NA,30,2,4,"BNP",0,1800,58.8716,1,57.0363,7,4,0.161
"20140813T111830","small",10,NA,30,2,4,"BNP",1,1800,58.8716,0,57.0363,7,4,0.004
"20140813T111830","small",10,NA,30,2,6,"DFJ",NA,1800,NA,1,57.0363,6,4,0.965
"20140813T111830","small",10,NA,30,2,6,"BNP",0,1800,57.0363,1,57.0363,6,4,0.262
"20140813T111830","small",10,NA,30,2,6,"BNP",1,1800,57.0363,0,57.0363,6,4,0.004
"20140813T111830","small",10,NA,30,3,2,"DFJ",NA,1800,NA,1,49.6501,6,4,7.855
"20140813T111830","small",10,NA,30,3,2,"BNP",0,1800,57.0363,1,49.6501,8,2,0.264
"20140813T111830","small",10,NA,30,3,2,"BNP",1,1800,57.0363,0,49.6501,8,2,0.004
"20140813T111830","small",10,NA,30,3,4,"DFJ",NA,1800,NA,1,49.6501,7,3,7.985
"20140813T111830","small",10,NA,30,3,4,"BNP",0,1800,72.1158,1,49.6501,5,5,0.918
"20140813T111830","small",10,NA,30,3,4,"BNP",1,1800,72.1158,0,49.6501,7,3,0.009
"20140813T111830","small",10,NA,30,3,6,"DFJ",NA,1800,NA,1,49.6501,8,2,5.948
"20140813T111830","small",10,NA,30,3,6,"BNP",0,1800,57.0363,1,49.6501,8,2,0.367
"20140813T111830","small",10,NA,30,3,6,"BNP",1,1800,57.0363,0,49.6501,8,2,0.007
"20140813T111836","small",10,NA,30,1,2,"DFJ",NA,1800,NA,1,69.118,5,5,0.06
"20140813T111836","small",10,NA,30,1,2,"BNP",0,1800,75.0107,1,69.118,6,4,0.343
"20140813T111836","small",10,NA,30,1,2,"BNP",1,1800,75.0107,0,69.118,6,4,0.004
"20140813T111836","small",10,NA,30,1,4,"DFJ",NA,1800,NA,1,69.118,5,5,0.06
"20140813T111836","small",10,NA,30,1,4,"BNP",0,1800,69.118,1,69.118,5,5,0.225
"20140813T111836","small",10,NA,30,1,4,"BNP",1,1800,69.118,0,69.118,5,5,0.004
"20140813T111836","small",10,NA,30,1,6,"DFJ",NA,1800,NA,1,69.118,5,5,0.088
"20140813T111836","small",10,NA,30,1,6,"BNP",0,1800,69.118,1,69.118,5,5,0.111
"20140813T111836","small",10,NA,30,1,6,"BNP",1,1800,69.118,0,69.118,5,5,0.003
"20140813T111836","small",10,NA,30,2,2,"DFJ",NA,1800,NA,1,64.1851,5,5,2.838
"20140813T111836","small",10,NA,30,2,2,"BNP",0,1800,67.5451,1,64.1851,6,5,0.874
"20140813T111836","small",10,NA,30,2,2,"BNP",1,1800,67.5451,0,64.1851,5,5,0.01
"20140813T111836","small",10,NA,30,2,4,"DFJ",NA,1800,NA,1,64.1851,5,5,2.397
"20140813T111836","small",10,NA,30,2,4,"BNP",0,1800,67.5451,1,64.1851,6,5,0.588
"20140813T111836","small",10,NA,30,2,4,"BNP",1,1800,67.5451,0,64.1851,7,4,0.005
"20140813T111836","small",10,NA,30,2,6,"DFJ",NA,1800,NA,1,64.1851,8,2,2.685
"20140813T111836","small",10,NA,30,2,6,"BNP",0,1800,64.1851,1,64.1851,5,5,0.445
"20140813T111836","small",10,NA,30,2,6,"BNP",1,1800,64.1851,0,64.1851,5,5,0.011
"20140813T111836","small",10,NA,30,3,2,"DFJ",NA,1800,NA,1,64.1851,8,2,53.083
"20140813T111836","small",10,NA,30,3,2,"BNP",0,1800,66.9473,1,64.1851,6,4,0.914
"20140813T111836","small",10,NA,30,3,2,"BNP",1,1800,66.9473,0,64.1851,6,4,0.005
"20140813T111836","small",10,NA,30,3,4,"DFJ",NA,1800,NA,1,64.1851,5,5,39.158
"20140813T111836","small",10,NA,30,3,4,"BNP",0,1800,64.1851,1,64.1851,6,4,0.211
"20140813T111836","small",10,NA,30,3,4,"BNP",1,1800,64.1851,0,64.1851,6,4,0.003
"20140813T111836","small",10,NA,30,3,6,"DFJ",NA,1800,NA,1,64.1851,7,3,24.943
"20140813T111836","small",10,NA,30,3,6,"BNP",0,1800,64.1851,1,64.1851,5,5,0.286
"20140813T111836","small",10,NA,30,3,6,"BNP",1,1800,64.1851,0,64.1851,5,5,0.003
"20140813T111916","small",10,NA,30,1,2,"DFJ",NA,1800,NA,1,85.2606,4,6,0.071
"20140813T111916","small",10,NA,30,1,2,"BNP",0,1800,90.353,1,85.2606,4,6,0.522
"20140813T111916","small",10,NA,30,1,2,"BNP",1,1800,90.353,0,85.2606,4,6,0.005
"20140813T111916","small",10,NA,30,1,4,"DFJ",NA,1800,NA,1,85.2606,3,7,0.074
"20140813T111916","small",10,NA,30,1,4,"BNP",0,1800,90.353,1,85.2606,5,6,0.155
"20140813T111916","small",10,NA,30,1,4,"BNP",1,1800,90.353,0,85.2606,5,6,0.003
"20140813T111916","small",10,NA,30,1,6,"DFJ",NA,1800,NA,1,85.2606,3,7,0.078
"20140813T111916","small",10,NA,30,1,6,"BNP",0,1800,85.2606,1,85.2606,3,7,0.144
"20140813T111916","small",10,NA,30,1,6,"BNP",1,1800,85.2606,0,85.2606,3,7,0.004
"20140813T111916","small",10,NA,30,2,2,"DFJ",NA,1800,NA,1,60.1297,6,4,3.24
"20140813T111916","small",10,NA,30,2,2,"BNP",0,1800,71.8206,0,60.1297,7,4,1200.034
"20140813T111916","small",10,NA,30,2,2,"BNP",1,1800,71.8206,0,60.1297,6,4,11.336
"20140813T111916","small",10,NA,30,2,4,"DFJ",NA,1800,NA,1,60.1297,6,4,2.36
"20140813T111916","small",10,NA,30,2,4,"BNP",0,1800,71.8206,1,60.1297,3,7,457.896
"20140813T111916","small",10,NA,30,2,4,"BNP",1,1800,71.8206,0,60.1297,3,7,2.839
"20140813T111916","small",10,NA,30,2,6,"DFJ",NA,1800,NA,1,60.1297,6,4,3.619
"20140813T111916","small",10,NA,30,2,6,"BNP",0,1800,71.4332,1,60.1297,3,7,411.826
"20140813T111916","small",10,NA,30,2,6,"BNP",1,1800,71.4332,0,60.1297,3,8,1.614
"20140813T111916","small",10,NA,30,3,2,"DFJ",NA,1800,NA,1,46.3023,7,3,11.545
"20140813T111916","small",10,NA,30,3,2,"BNP",0,1800,47.8835,1,46.3023,7,3,1.768
"20140813T111916","small",10,NA,30,3,2,"BNP",1,1800,47.8835,0,46.3023,6,4,0.018
"20140813T111916","small",10,NA,30,3,4,"DFJ",NA,1800,NA,1,46.3023,6,4,6.179
"20140813T111916","small",10,NA,30,3,4,"BNP",0,1800,71.7876,1,46.3023,4,6,1.118
"20140813T111916","small",10,NA,30,3,4,"BNP",1,1800,71.7876,0,46.3023,5,5,0.009
"20140813T111916","small",10,NA,30,3,6,"DFJ",NA,1800,NA,1,46.3023,6,4,6.849
"20140813T111916","small",10,NA,30,3,6,"BNP",0,1800,46.3023,1,46.3023,4,6,0.1
"20140813T111916","small",10,NA,30,3,6,"BNP",1,1800,46.3023,0,46.3023,4,6,0.003
"20140813T111945","small",10,NA,30,1,2,"DFJ",NA,1800,NA,1,48.7401,7,3,0.059
"20140813T111945","small",10,NA,30,1,2,"BNP",0,1800,48.7401,1,48.7401,5,5,0.134
"20140813T111945","small",10,NA,30,1,2,"BNP",1,1800,48.7401,0,48.7401,5,5,0.003
"20140813T111945","small",10,NA,30,1,4,"DFJ",NA,1800,NA,1,48.7401,6,4,0.087
"20140813T111945","small",10,NA,30,1,4,"BNP",0,1800,48.7401,1,48.7401,5,5,0.196
"20140813T111945","small",10,NA,30,1,4,"BNP",1,1800,48.7401,0,48.7401,5,5,0.003
"20140813T111945","small",10,NA,30,1,6,"DFJ",NA,1800,NA,1,48.7401,5,5,0.083
"20140813T111945","small",10,NA,30,1,6,"BNP",0,1800,48.7401,1,48.7401,4,6,0.232
"20140813T111945","small",10,NA,30,1,6,"BNP",1,1800,48.7401,0,48.7401,4,6,0.004
"20140813T111945","small",10,NA,30,2,2,"DFJ",NA,1800,NA,1,44.522,5,5,0.591
"20140813T111945","small",10,NA,30,2,2,"BNP",0,1800,44.522,1,44.522,7,3,0.113
"20140813T111945","small",10,NA,30,2,2,"BNP",1,1800,44.522,0,44.522,7,3,0.002
"20140813T111945","small",10,NA,30,2,4,"DFJ",NA,1800,NA,1,44.522,6,4,1.006
"20140813T111945","small",10,NA,30,2,4,"BNP",0,1800,44.522,1,44.522,5,5,0.123
"20140813T111945","small",10,NA,30,2,4,"BNP",1,1800,44.522,0,44.522,5,5,0.003
"20140813T111945","small",10,NA,30,2,6,"DFJ",NA,1800,NA,1,44.522,7,3,0.63
"20140813T111945","small",10,NA,30,2,6,"BNP",0,1800,44.522,1,44.522,4,6,0.105
"20140813T111945","small",10,NA,30,2,6,"BNP",1,1800,44.522,0,44.522,4,6,0.003
"20140813T111945","small",10,NA,30,3,2,"DFJ",NA,1800,NA,1,44.522,8,2,4.816
"20140813T111945","small",10,NA,30,3,2,"BNP",0,1800,44.522,1,44.522,7,3,0.076
"20140813T111945","small",10,NA,30,3,2,"BNP",1,1800,44.522,0,44.522,7,3,0.002
"20140813T111945","small",10,NA,30,3,4,"DFJ",NA,1800,NA,1,44.522,9,1,6.098
"20140813T111945","small",10,NA,30,3,4,"BNP",0,1800,44.522,1,44.522,6,4,0.074
"20140813T111945","small",10,NA,30,3,4,"BNP",1,1800,44.522,0,44.522,6,4,0.003
"20140813T111945","small",10,NA,30,3,6,"DFJ",NA,1800,NA,1,44.522,8,2,6.139
"20140813T111945","small",10,NA,30,3,6,"BNP",0,1800,44.522,1,44.522,5,5,0.092
"20140813T111945","small",10,NA,30,3,6,"BNP",1,1800,44.522,0,44.522,5,5,0.002
"20140813T111952","small",10,NA,30,1,2,"DFJ",NA,1800,NA,1,52.4337,3,7,0.033
"20140813T111952","small",10,NA,30,1,2,"BNP",0,1800,52.4337,1,52.4337,4,6,0.141
"20140813T111952","small",10,NA,30,1,2,"BNP",1,1800,52.4337,0,52.4337,4,6,0.003
"20140813T111952","small",10,NA,30,1,4,"DFJ",NA,1800,NA,1,52.4337,3,7,0.076
"20140813T111952","small",10,NA,30,1,4,"BNP",0,1800,52.4337,1,52.4337,4,6,0.068
"20140813T111952","small",10,NA,30,1,4,"BNP",1,1800,52.4337,0,52.4337,4,6,0.003
"20140813T111952","small",10,NA,30,1,6,"DFJ",NA,1800,NA,1,52.4337,4,6,0.054
"20140813T111952","small",10,NA,30,1,6,"BNP",0,1800,52.4337,1,52.4337,3,7,0.064
"20140813T111952","small",10,NA,30,1,6,"BNP",1,1800,52.4337,0,52.4337,3,7,0.003
"20140813T111952","small",10,NA,30,2,2,"DFJ",NA,1800,NA,1,50.0337,7,3,0.325
"20140813T111952","small",10,NA,30,2,2,"BNP",0,1800,52.4337,1,50.0337,3,7,11.369
"20140813T111952","small",10,NA,30,2,2,"BNP",1,1800,52.4337,0,50.0337,3,7,0.039
"20140813T111952","small",10,NA,30,2,4,"DFJ",NA,1800,NA,1,50.0337,7,3,0.432
"20140813T111952","small",10,NA,30,2,4,"BNP",0,1800,52.2737,1,50.0337,4,6,12.767
"20140813T111952","small",10,NA,30,2,4,"BNP",1,1800,52.2737,0,50.0337,4,6,0.064
"20140813T111952","small",10,NA,30,2,6,"DFJ",NA,1800,NA,1,50.0337,8,2,0.25
"20140813T111952","small",10,NA,30,2,6,"BNP",0,1800,52.4337,1,50.0337,3,8,16.479
"20140813T111952","small",10,NA,30,2,6,"BNP",1,1800,52.4337,0,50.0337,3,8,0.024
"20140813T111952","small",10,NA,30,3,2,"DFJ",NA,1800,NA,1,49.8737,7,3,1.033
"20140813T111952","small",10,NA,30,3,2,"BNP",0,1800,50.0337,1,49.8737,5,5,0.276
"20140813T111952","small",10,NA,30,3,2,"BNP",1,1800,50.0337,0,49.8737,5,5,0.004
"20140813T111952","small",10,NA,30,3,4,"DFJ",NA,1800,NA,1,49.8737,4,6,1.157
"20140813T111952","small",10,NA,30,3,4,"BNP",0,1800,50.0337,1,49.8737,6,4,0.047
"20140813T111952","small",10,NA,30,3,4,"BNP",1,1800,50.0337,0,49.8737,6,4,0.003
"20140813T111952","small",10,NA,30,3,6,"DFJ",NA,1800,NA,1,49.8737,6,4,0.442
"20140813T111952","small",10,NA,30,3,6,"BNP",0,1800,50.0337,1,49.8737,4,6,0.419
"20140813T111952","small",10,NA,30,3,6,"BNP",1,1800,50.0337,0,49.8737,4,6,0.012
"20140813T111956","small",10,NA,30,1,2,"DFJ",NA,1800,NA,1,67.9113,4,6,0.128
"20140813T111956","small",10,NA,30,1,2,"BNP",0,1800,86.8631,1,67.9113,5,5,0.097
"20140813T111956","small",10,NA,30,1,2,"BNP",1,1800,86.8631,0,67.9113,5,5,0.004
"20140813T111956","small",10,NA,30,1,4,"DFJ",NA,1800,NA,1,67.9113,4,6,0.042
"20140813T111956","small",10,NA,30,1,4,"BNP",0,1800,67.9113,1,67.9113,4,6,0.073
"20140813T111956","small",10,NA,30,1,4,"BNP",1,1800,67.9113,0,67.9113,4,6,0.003
"20140813T111956","small",10,NA,30,1,6,"DFJ",NA,1800,NA,1,67.9113,3,7,0.051
"20140813T111956","small",10,NA,30,1,6,"BNP",0,1800,67.9113,1,67.9113,4,6,0.065
"20140813T111956","small",10,NA,30,1,6,"BNP",1,1800,67.9113,0,67.9113,4,6,0.003
"20140813T111956","small",10,NA,30,2,2,"DFJ",NA,1800,NA,1,67.9113,6,4,0.586
"20140813T111956","small",10,NA,30,2,2,"BNP",0,1800,67.9113,1,67.9113,6,4,0.107
"20140813T111956","small",10,NA,30,2,2,"BNP",1,1800,67.9113,0,67.9113,6,4,0.003
"20140813T111956","small",10,NA,30,2,4,"DFJ",NA,1800,NA,1,67.9113,3,7,0.761
"20140813T111956","small",10,NA,30,2,4,"BNP",0,1800,67.9113,1,67.9113,5,5,0.108
"20140813T111956","small",10,NA,30,2,4,"BNP",1,1800,67.9113,0,67.9113,5,5,0.003
"20140813T111956","small",10,NA,30,2,6,"DFJ",NA,1800,NA,1,67.9113,4,6,0.529
"20140813T111956","small",10,NA,30,2,6,"BNP",0,1800,67.9113,1,67.9113,4,6,0.08
"20140813T111956","small",10,NA,30,2,6,"BNP",1,1800,67.9113,0,67.9113,4,6,0.002
"20140813T111956","small",10,NA,30,3,2,"DFJ",NA,1800,NA,1,67.9113,8,2,2.689
"20140813T111956","small",10,NA,30,3,2,"BNP",0,1800,67.9113,1,67.9113,7,3,0.085
"20140813T111956","small",10,NA,30,3,2,"BNP",1,1800,67.9113,0,67.9113,7,3,0.002
"20140813T111956","small",10,NA,30,3,4,"DFJ",NA,1800,NA,1,67.9113,9,1,1.134
"20140813T111956","small",10,NA,30,3,4,"BNP",0,1800,67.9113,1,67.9113,6,4,0.094
"20140813T111956","small",10,NA,30,3,4,"BNP",1,1800,67.9113,0,67.9113,6,4,0.002
